STOP_ID,latitude,STOP_NAME,longitude,TICKETZONE,ROUTEUSSP,geometry,
19728,-37.808925,15-Smith St/Victoria Pde (East Melbourne),144.982215,1,"12,109",c(322376.482360288, 5813468.4527506)
19729,-37.809292,16-Wellington St/Victoria Pde (East Melbourne),144.985738,1,"12,109",c(322687.515703134, 5813434.42892559)
19731,-37.809795,18-Hoddle St/Victoria Pde (Collingwood),144.990415,1,"12,109",c(323100.479821549, 5813387.47949912)
19732,-37.809786,19-North Richmond Railway Station/Victoria St (Richmond),144.992551,1,"12,109",c(323288.49524223, 5813392.52076768)
19733,-37.810173,20-Lennox St/Victoria St (Richmond),144.996198,1,"12,109",c(323610.50177639, 5813356.47020315)
19734,-37.818023,15-Epworth Hospital/Bridge Rd (Richmond),144.993577,1,"75,48",c(323398.453294701, 5812480.42972717)
19735,-37.810976,22-McKay St/Victoria St (Richmond),145.00423,1,"12,109",c(324319.511384672, 5813282.49361713)
19736,-37.811313,23-Leslie St/Victoria St (Richmond),145.007617,1,"12,109",c(324618.474587, 5813251.46718849)
19737,-37.811509,24-Burnley St/Victoria St (Richmond),145.010122,1,"12,109",c(324839.455246565, 5813234.41585446)
19738,-37.811826,25-River Bvd/Victoria St (Richmond),145.012908,1,109,c(325085.47183999, 5813204.46253314)
19740,-37.812878,27-Findon St/Barkers Rd (Hawthorn),145.020775,1,109,c(325780.517832514, 5813102.42781616)
19742,-37.812964,29-Barkers Rd/High St (Kew),145.023771,1,"48,109",c(326044.459219729, 5813098.47372497)
19744,-37.810081,31-Stevenson St/High St (Kew),145.026506,1,"48,109",c(326278.496725794, 5813423.47289971)
19745,-37.807431,32-Kew Junction/High St (Kew),145.029144,1,"48,109",c(326504.509444913, 5813722.42758537)
19746,-37.806989,34-High St/Cotham Rd (Kew),145.031302,1,109,c(326693.4826447, 5813775.47883941)
19747,-37.807475,35-Charles St/Cotham Rd (Kew),145.035549,1,109,c(327068.514584515, 5813729.41986921)
19748,-37.807799,36-Glenferrie Rd/Cotham Rd (Kew),145.038255,1,109,c(327307.514123944, 5813698.47311162)
19749,-37.808316,37-Belmont Ave/Cotham Rd (Kew),145.042773,1,109,c(327706.475394398, 5813649.45093115)
19750,-37.808706,38-Marshall Ave/Cotham Rd (Kew),145.046171,1,109,c(328006.537843801, 5813612.43961843)
19751,-37.809116,39-Thomas St/Cotham Rd (Kew),145.049749,1,109,c(328322.458544001, 5813573.52054514)
19752,-37.809523,40-St George's Hospital/Cotham Rd (Kew),145.053055,1,109,c(328614.471878724, 5813534.43104154)
19753,-37.810098,41-Kew Traffic School/Cotham Rd (Kew),145.057879,1,109,c(329040.487502165, 5813479.46464821)
19754,-37.829308,34-Kooyongkoot Rd/Riversdale Rd (Hawthorn),145.03864,1,"75,70",c(327391.515652771, 5811312.44866122)
19755,-37.829662,35-Robinson Rd/Riversdale Rd (Hawthorn),145.041528,1,"75,70",c(327646.515349473, 5811278.49484143)
19756,-37.829943,36-Auburn Rd/Riversdale Rd (Hawthorn East),145.043781,1,"75,70",c(327845.482479248, 5811251.47258005)
19757,-37.83038,37-Tooronga Rd/Riversdale Rd (Hawthorn East),145.047849,1,"75,70",c(328204.530647147, 5811210.46882883)
19758,-37.830839,38-Hastings Rd/Riversdale Rd (Hawthorn East),145.05162,1,"75,70",c(328537.485912828, 5811166.46738332)
19759,-37.831216,39-Camberwell Tram Depot/Riversdale Rd (Hawthorn East),145.054792,1,"75,70",c(328817.525313263, 5811130.46249708)
19760,-37.831489,40-Camberwell Junction/Riversdale Rd (Camberwell),145.057148,1,70,c(329025.494939791, 5811104.47899114)
19761,-37.831828,42-Fermanagh Rd/Riversdale Rd (Camberwell),145.060184,1,70,c(329293.496848883, 5811072.42412268)
19762,-37.832248,43-Trafalgar Rd/Riversdale Rd (Camberwell),145.063855,1,70,c(329617.5406406, 5811032.52084558)
19763,-37.832483,44-Derby St/Riversdale Rd (Camberwell),145.066064,1,70,c(329812.489906318, 5811010.47398528)
19764,-37.832942,46-Spencer Rd/Riversdale Rd (Camberwell),145.06987,1,70,c(330148.498178794, 5810966.47172054)
19765,-37.833276,47-Willow Gr/Riversdale Rd (Camberwell),145.072668,1,70,c(330395.504066415, 5810934.49661027)
19766,-37.833793,48-Cooloongatta Rd/Riversdale Rd (Camberwell),145.077245,1,70,c(330799.502179192, 5810885.42645083)
19767,-37.834084,49-Glyndon Rd/Riversdale Rd (Camberwell),145.079646,1,70,c(331011.489698614, 5810857.4876847)
19768,-37.834295,50-Wattle Valley Rd/Riversdale Rd (Canterbury),145.081516,1,70,c(331176.53002095, 5810837.4511552)
19769,-37.834534,51-Highfield Rd/Riversdale Rd (Camberwell),145.085145,1,70,c(331496.464505967, 5810817.49193421)
19770,-37.834923,52-Lockhart St/Riversdale Rd (Camberwell),145.088533,1,70,c(331795.510604414, 5810780.43806414)
19771,-37.835215,53-Essex Rd/Riversdale Rd (Camberwell),145.090968,1,70,c(332010.471304271, 5810752.41503272)
19772,-37.835531,54-Through Rd/Riversdale Rd (Camberwell),145.093801,1,70,c(332260.492966076, 5810722.44470861)
19773,-37.835762,55-Union Rd/Riversdale Rd (Canterbury),145.095818,1,70,c(332438.529327841, 5810700.43062191)
19774,-37.836065,56-Warrigal Rd/Riversdale Rd (Surrey Hills),145.098389,1,70,c(332665.485119703, 5810671.4264157)
19775,-37.836271,57-Glendale St/Riversdale Rd (Surrey Hills),145.10002,1,70,c(332809.468053734, 5810651.48828953)
19776,-37.836755,58-Wattle Park/1013 Riversdale Rd (Surrey Hills),145.10261,1,70,c(333038.507993184, 5810602.41469888)
19777,-37.836997,59-Alandale St/Riversdale Rd (Surrey Hills),145.104808,1,70,c(333232.467432616, 5810579.48839454)
19778,-37.810444,42-Burke Rd/Whitehorse Rd (Balwyn),145.060857,1,109,c(329303.448543261, 5813446.52108509)
19779,-37.837208,60-Ferndale St/Riversdale Rd (Surrey Hills),145.106689,1,70,c(333398.476331907, 5810559.43770362)
19781,-37.817876,58-Box Hill Central/Whitehorse Rd (Box Hill),145.122349,"1,2",109,c(334733.473223144, 5812732.41757293)
19782,-37.817421,57-Nelson Rd/Whitehorse Rd (Box Hill),145.118714,"1,2",109,c(334412.489467259, 5812776.4626058)
19783,-37.816884,56-Elgar Rd/Whitehorse Rd (Box Hill),145.114434,"1,2",109,c(334034.529914188, 5812828.45704154)
19784,-37.816341,55-Hood St/Whitehorse Rd (Mont Albert),145.109824,"1,2",109,c(333627.49283995, 5812880.50554778)
19785,-37.81548,54-Inglisby Rd/Whitehorse Rd (Mont Albert),145.102757,"1,2",109,c(333003.479224102, 5812963.43808063)
19786,-37.815112,53-Union Rd/Whitehorse Rd (Surrey Hills),145.099518,"1,2",109,c(332717.530502918, 5812998.4783601)
20482,-37.797488,15-Murphy St/Flemington Rd (North Melbourne),144.952385,1,"59,58",c(319722.4860738, 5814680.43515738)
20490,-37.801384,12-Flemington Rd/Peel St (North Melbourne),144.95673,1,58,c(320114.511400285, 5814256.48455016)
20491,-37.801548,12-Flemington Rd/Peel St (North Melbourne),144.956805,1,58,c(320121.533977369, 5814238.43320105)
20492,-37.803623,11-Queensberry St/Peel St (North Melbourne),144.956441,1,58,c(320094.524220114, 5814007.47337574)
20493,-37.803307,11-Queensberry St/Peel St (North Melbourne),144.956393,1,58,c(320089.509804674, 5814042.45463894)
20494,-37.829551,126-City Rd/Light Rail (South Melbourne),144.954442,1,96,c(319981.520950081, 5811126.49573639)
20495,-37.829189,126-City Rd/Light Rail (South Melbourne),144.954372,1,96,c(319974.462430141, 5811166.52805734)
20496,-37.833156,127-South Melbourne Station/Light Rail (South Melbourne),144.95549,1,96,c(320082.515991869, 5810728.47684243)
20497,-37.833035,127-South Melbourne Station/Light Rail (South Melbourne),144.955289,1,96,c(320064.542592336, 5810741.51223033)
20498,-37.840233,128-Albert Park Station/Light Rail (South Melbourne),144.958749,1,96,c(320386.517883471, 5809949.44516857)
20499,-37.840076,128-Albert Park Station/Light Rail (South Melbourne),144.958571,1,96,c(320370.455136618, 5809966.51959921)
20500,-37.845267,129-Melbourne Sports and Aquatic Centre/Light Rail (Middle Park),144.961667,1,96,c(320655.486280391, 5809396.44267663)
20501,-37.845483,129-Melbourne Sports and Aquatic Centre/Light Rail (Middle Park),144.961672,1,96,c(320656.453082887, 5809372.48355717)
20502,-37.849626,130-Middle Park Station/Light Rail (Middle Park),144.965684,1,96,c(321019.524737503, 5808920.45372679)
20503,-37.849585,130-Middle Park Station/Light Rail (Middle Park),144.965401,1,96,c(320994.496114527, 5808924.46442569)
20504,-37.853764,131-Fraser St/Light Rail (Middle Park),144.971026,1,96,c(321499.520797788, 5808471.50207648)
20505,-37.853983,131-Fraser St/Light Rail (Middle Park),144.971167,1,96,c(321512.46543123, 5808447.47362387)
20506,-37.859285,132-St Kilda Station/Fitzroy St (St Kilda),144.977637,1,96,c(322094.470386632, 5807871.48451723)
20507,-37.859044,132-St Kilda Station/Fitzroy St (St Kilda),144.977257,1,96,c(322060.476351763, 5807897.50550877)
20508,-37.86018,133-Canterbury Rd/Fitzroy St (St Kilda),144.976772,1,"3/3a,96,16",c(322020.546708434, 5807770.51475564)
20509,-37.859932,133-Canterbury Rd/Fitzroy St (St Kilda),144.977017,1,"3/3a,96,16",c(322041.48697213, 5807798.50583908)
20510,-37.861083,134-Park St/Fitzroy St (St Kilda),144.975258,1,"3/3a,96,16",c(321889.508471335, 5807667.42591607)
20511,-37.860957,134-Park St/Fitzroy St (St Kilda),144.975273,1,"3/3a,96,16",c(321890.535300709, 5807681.43658276)
20512,-37.862051,135-Acland St/Fitzroy St (St Kilda),144.973413,1,"3/3a,96,16",c(321729.524494151, 5807556.48218271)
20513,-37.862414,135-Jacka Bvd/Fitzroy St (St Kilda),144.973005,1,"3/3a,96,16",c(321694.515988038, 5807515.42518836)
20514,-37.865197,136-Alfred Square/The Esplanade (St Kilda),144.973486,1,"3/3a,96,16",c(321743.535618566, 5807207.52587881)
20515,-37.865293,136-Alfred Square/The Esplanade (St Kilda),144.973779,1,"3/3a,96,16",c(321769.546274354, 5807197.4295851)
20518,-37.866985,138-Luna Park/The Esplanade (St Kilda),144.976835,1,"3/3a,96,16",c(322042.462308572, 5807015.50751283)
20519,-37.867001,138-Luna Park/The Esplanade (St Kilda),144.97721,1,"3/3a,96,16",c(322075.468326137, 5807014.4446101)
20520,-37.868877,139-Belford St/Acland St (St Kilda),144.979944,1,96,c(322320.501695912, 5806811.48641566)
20522,-37.868807,139-Belford St/Acland St (St Kilda),144.980071,1,96,c(322331.480666235, 5806819.49765139)
20523,-37.865836,48-Hawthorn Rd/Dandenong Rd (Malvern),145.02644,1,16,c(326403.444781492, 5807236.47095658)
20524,-37.866057,48-Dandenong Rd/Glenferrie Rd (Malvern),145.02781,1,16,c(326524.49640612, 5807214.49156702)
20525,-37.866057,52-Dandenong Rd/Glenferrie Rd (Malvern),145.02781,1,16,c(326524.49640612, 5807214.49156702)
20526,-37.865264,53-Malvern Railway Station/Glenferrie Rd (Malvern),145.027774,1,16,c(326519.469442767, 5807302.4194865)
20527,-37.86418,53-Malvern Railway Station/Glenferrie Rd (Malvern),145.028156,1,16,c(326550.528555623, 5807423.42220296)
20528,-37.862478,54-Wattletree Rd/Glenferrie Rd (Malvern),145.028258,1,16,c(326555.500133221, 5807612.47438559)
20529,-37.862158,54-Wattletree Rd/Glenferrie Rd (Malvern),145.028505,1,16,c(326576.475867165, 5807648.44693725)
20530,-37.861148,55-Llaneast St/Glenferrie Rd (Malvern),145.028464,1,16,c(326570.497415694, 5807760.44392932)
20531,-37.861034,55-Edsall St/Glenferrie Rd (Malvern),145.028671,1,16,c(326588.44127646, 5807773.47210073)
20532,-37.859,56-Malvern Tram Depot/Glenferrie Rd (Malvern),145.028828,1,16,c(326597.513990327, 5807999.4688667)
20533,-37.858841,56-Malvern Tram Depot/Glenferrie Rd (Malvern),145.029048,1,16,c(326616.492984254, 5808017.52447755)
20534,-37.856825,57-High St/Glenferrie Rd (Malvern),145.029181,1,16,c(326623.455821012, 5808241.47819485)
20535,-37.856496,57-High St/Glenferrie Rd (Malvern),145.029429,1,16,c(326644.507627022, 5808278.45116149)
20536,-37.854074,58-Bell St/Glenferrie Rd (Malvern),145.029584,1,16,c(326652.484651568, 5808547.49714327)
20537,-37.854095,58-Sorrett Ave/Glenferrie Rd (Malvern),145.029777,1,16,c(326669.511371742, 5808545.51861458)
20538,-37.851836,59-Malvern Rd/Glenferrie Rd (Malvern),145.029939,1,16,c(326678.473699771, 5808796.49084823)
20539,-37.851525,59-Malvern Rd/Glenferrie Rd (Malvern),145.030186,1,16,c(326699.474453278, 5808831.46420132)
20540,-37.849662,60-Stonnington Pl/Glenferrie Rd (Malvern),145.030361,1,16,c(326710.506247093, 5809038.51795456)
20541,-37.849674,60-Stonnington Pl/Glenferrie Rd (Malvern),145.030508,1,16,c(326723.458114571, 5809037.46240043)
20542,-37.847704,61-Moorakyne Ave/Glenferrie Rd (Malvern),145.030731,1,16,c(326738.485354523, 5809256.48000135)
20543,-37.847734,61-Moorakyne Ave/Glenferrie Rd (Malvern),145.030878,1,16,c(326751.479896415, 5809253.41702563)
20544,-37.845737,62-Mayfield Ave/Glenferrie Rd (Malvern),145.031102,1,16,c(326766.508856243, 5809475.43187196)
20545,-37.845362,62-Mayfield Ave/Glenferrie Rd (Malvern),145.031328,1,16,c(326785.524821495, 5809517.46682796)
20546,-37.84394,63-Toorak Rd/Glenferrie Rd (Malvern),145.031434,1,16,c(326791.510709708, 5809675.45616343)
20547,-37.843646,63-Toorak Rd/Glenferrie Rd (Kooyong),145.031657,1,16,c(326810.463676935, 5809708.48750503)
20548,-37.842475,64-Mernda Rd/Glenferrie Rd (Kooyong),145.031666,1,16,c(326808.51583752, 5809838.45364456)
4124,-37.830982,127-York St/Clarendon St (South Melbourne),144.959526,1,12,c(320432.448480807, 5810977.49233124)
4125,-37.827223,126-City Rd/Clarendon St (South Melbourne),144.957869,1,12,c(320277.482856557, 5811391.42042747)
4126,-37.837614,130a-Raglan St/Clarendon St (South Melbourne),144.962582,1,12,c(320717.477748015, 5810247.43462308)
4127,-37.83952,130-Clarendon St/Albert Rd (South Melbourne),144.962871,1,12,c(320747.533349674, 5810036.48530708)
4128,-37.840688,131-Melbourne Sports & Aquatic Centre/Albert Rd (Albert Park),144.961111,1,12,c(320595.476632358, 5809903.49298601)
4129,-37.842451,132-Kerferd Rd/Canterbury Rd (Albert Park),144.959347,1,12,c(320444.519728508, 5809704.46597918)
4130,-37.844069,133-Canterbury Rd/Mills St (Middle Park),144.960132,1,12,c(320517.504788777, 5809526.42904369)
4131,-37.845597,134-Carter St/Mills St (Middle Park),144.958874,1,12,c(320410.526103727, 5809354.46024716)
4132,-37.84741,135-Richardson St/Mills St (Middle Park),144.957403,1,12,c(320285.490873008, 5809150.44064059)
4133,-37.849739,136-Mills St/Danks St (Middle Park),144.956077,1,12,c(320174.449907182, 5808889.44212857)
4134,-37.851361,137-Harold St/Danks St (Middle Park),144.959181,1,12,c(320451.530586882, 5808715.43298427)
4135,-37.860988,143-Fitzroy St/Park St (St Kilda),144.974453,1,12,c(321818.46184333, 5807676.43531651)
4136,-37.859794,142-Mary St/Park St (St Kilda West),144.97319,1,12,c(321704.4800925, 5807806.51054278)
4137,-37.857491,141-Deakin St/Park St (St Kilda West),144.970787,1,12,c(321487.511923445, 5808057.47369868)
20557,-37.833223,68-Callantina Rd/Glenferrie Rd (Hawthorn),145.033502,1,16,c(326948.457186434, 5810868.50985215)
20558,-37.831388,69-South St/Glenferrie Rd (Hawthorn),145.033665,1,16,c(326958.52230448, 5811072.42445045)
20559,-37.831112,69-South St/Glenferrie Rd (Hawthorn),145.033877,1,16,c(326976.539315222, 5811103.44712202)
20560,-37.828899,70-Riversdale Rd/Glenferrie Rd (Hawthorn),145.034094,1,16,c(326990.443324673, 5811349.41574941)
20561,-37.828632,70-Riversdale Rd/Glenferrie Rd (Hawthorn),145.034329,1,16,c(327010.509905068, 5811379.48229924)
20562,-37.826041,71-Urquhart St/Glenferrie Rd (Hawthorn),145.034613,1,16,c(327029.458029582, 5811667.52018056)
20563,-37.825973,71-Urquhart St/Glenferrie Rd (Hawthorn),145.034842,1,16,c(327049.451828222, 5811675.48432674)
20564,-37.824155,72-Manningtree Rd/Glenferrie Rd (Hawthorn),145.03497,1,16,c(327056.4870652, 5811877.45617276)
20565,-37.824023,72-Manningtree Rd/Glenferrie Rd (Hawthorn),145.03519,1,16,c(327075.53961816, 5811892.51420799)
20566,-37.822709,73-Burwood Rd/Glenferrie Rd (Hawthorn),145.03527,1,16,c(327079.506508891, 5812038.47024953)
20567,-37.822496,73-Burwood Rd/Glenferrie Rd (Hawthorn),145.035446,1,16,c(327094.504714301, 5812062.42508021)
20568,-37.820535,74-Glenferrie Railway Station/Glenferrie Rd (Hawthorn),145.035668,1,16,c(327109.479024852, 5812280.43976817)
20569,-37.820535,74-Glenferrie Station/Glenferrie Rd (Hawthorn),145.035668,1,16,c(327109.479024852, 5812280.43976817)
20570,-37.818881,75-Chrystobel Cres/Glenferrie Rd (Hawthorn),145.035962,1,16,c(327131.477129685, 5812464.5218017)
20571,-37.818606,75-Liddiard St/Glenferrie Rd (Hawthorn),145.036219,1,16,c(327153.461560593, 5812495.51731876)
20572,-37.816851,76-Johnson St/Glenferrie Rd (Hawthorn),145.036311,1,16,c(327157.479510651, 5812690.43131543)
20573,-37.816774,76-Johnson St/Glenferrie Rd (Hawthorn),145.036586,1,16,c(327181.511292045, 5812699.47899585)
20584,-37.814812,77-Barkers Rd/Glenferrie Rd (Hawthorn),145.036717,1,16,c(327188.438566387, 5812917.43390346)
20589,-37.814617,77-Barkers Rd/Glenferrie Rd (Hawthorn),145.036927,1,16,c(327206.491365744, 5812939.46434021)
20590,-37.812116,78-Fitzwilliam St/Glenferrie Rd (Hawthorn),145.037209,1,16,c(327225.474833918, 5813217.51010333)
20591,-37.812021,78-Fitzwilliam St/Glenferrie Rd (Hawthorn),145.037462,1,16,c(327247.533095332, 5813228.51428576)
20592,-37.810087,79-Wellington St/Glenferrie Rd (Hawthorn),145.037638,1,16,c(327258.522984866, 5813443.44699144)
20593,-37.809901,79-Wellington St/Glenferrie Rd (Hawthorn),145.037824,1,16,c(327274.443049798, 5813464.43326619)
20594,-37.807923,80-Cotham Rd/Glenferrie Rd (Kew),145.038115,1,16,c(327295.473920808, 5813684.46236325)
20595,-37.807896,80-Cotham Rd/Glenferrie Rd (Kew),145.038127,1,16,c(327296.456911378, 5813687.48037529)
20597,-37.868445,37-Chapel St/Carlisle St (St Kilda),144.990494,1,"3/3a,16",c(323247.502087253, 5806879.46478227)
20598,-37.868862,38-Balaclava Station/Carlisle St (Balaclava),144.993813,1,"3/3a,16",c(323540.47812736, 5806839.47859034)
20599,-37.869245,39-Carlisle Ave/Carlisle St (St Kilda),144.996736,1,"3/3a,16",c(323798.503505461, 5806802.49853293)
20647,-37.86961,40-Hotham St/Balaclava Rd (St Kilda East),144.999625,1,"3/3a,16",c(324053.506202461, 5806767.4539825)
20648,-37.869984,41-Vadlure Ave/Balaclava Rd (St Kilda East),145.002582,1,"3/3a,16",c(324314.5130005, 5806731.52104226)
20774,-37.737477,52-Hoffmans Rd/Keilor Rd (Essendon),144.892547,1,59,c(314303.492191609, 5821222.51415098)
20775,-37.757932,37-Buckley St/Pascoe Vale Rd (Essendon),144.926461,1,59,c(317342.45941714, 5819019.47817749)
20778,-37.820884,25-St James Park/Burwood Rd (Hawthorn),145.021027,1,75,c(325821.523477237, 5812214.5161667)
20779,-37.820958,25-St James Park/Burwood Rd (Hawthorn),145.021115,1,75,c(325829.461287534, 5812206.46145924)
20780,-37.821453,26-Hawthorn Railway Station/Burwood Rd (Hawthorn),145.024817,1,75,c(326156.474586831, 5812158.43083586)
20781,-37.821287,26-Hawthorn Railway Station/Burwood Rd (Hawthorn),145.024583,1,75,c(326135.487554215, 5812176.42100704)
20782,-37.821747,27-Burwood Rd/Power St (Hawthorn),145.026275,1,75,c(326285.501324369, 5812128.52670165)
20783,-37.821468,27-Power St/Burwood Rd (Hawthorn),145.026282,1,75,c(326285.449130611, 5812159.49869947)
20784,-37.824778,28-Wattle Rd/Power St (Hawthorn),145.025865,1,75,c(326256.518168382, 5811791.42625119)
20785,-37.82491,28-Wattle Rd/Power St (Hawthorn),145.025713,1,75,c(326243.456040156, 5811776.49285795)
20895,-37.793468,44-Burke Rd/Doncaster Rd (Balwyn North),145.064265,1,48,c(329564.461317375, 5815336.47017394)
20979,-37.811664,0-Bourke St/Spring St (Melbourne City),144.973246,1,35,c(321593.456956472, 5813147.42858635)
20980,-37.759651,38-Normanby Ave/High St (Thornbury),145.000321,1,86,c(323853.521297488, 5818970.41688475)
20981,-37.814566,D1-Stadium Precinct/La Trobe St (Docklands),144.946745,1,"35,86,30",c(319267.504949562, 5812774.46141601)
21042,-37.870342,42-Allan Rd/Balaclava Rd (Caulfield North),145.005585,1,"3/3a,16",c(324579.532430689, 5806697.44421699)
21057,-37.870748,43-Orrong Rd/Balaclava Rd (Caulfield North),145.008791,1,"3/3a,16",c(324862.491364941, 5806658.41639019)
21058,-37.871178,44-Otira Rd/Balaclava Rd (Caulfield North),145.012383,1,"3/3a,16",c(325179.483177394, 5806617.43639656)
21059,-37.871557,45-Kent Gr/Balaclava Rd (Caulfield North),145.015101,1,"3/3a,16",c(325419.463982625, 5806580.47144568)
21060,-37.871894,46-Kooyong Rd/Balaclava Rd (Caulfield North),145.017957,1,"3/3a,16",c(325671.471518061, 5806548.42114183)
21061,-37.832084,41-Burke Rd/Camberwell Rd (Camberwell),145.057723,"1,2",75,c(329077.467131393, 5811039.50865281)
21062,-37.833049,42-Camberwell Primary School/Camberwell Rd (Camberwell),145.058868,"1,2",75,c(329180.478221568, 5810934.52557885)
21063,-37.833339,42-Camberwell Primary School/Camberwell Rd (Camberwell),145.058929,"1,2",75,c(329186.501549776, 5810902.45930714)
21064,-37.834566,43-Camberwell Civic Centre/Camberwell Rd (Camberwell),145.060635,"1,2",75,c(329339.474983847, 5810769.41868533)
21065,-37.834809,43-Camberwell Civic Centre/Camberwell Rd (Camberwell),145.060663,"1,2",75,c(329342.506252298, 5810742.50556007)
21066,-37.835924,44-Trafalgar Rd/Camberwell Rd (Camberwell),145.062156,"1,2",75,c(329476.460573997, 5810621.50655055)
21067,-37.836417,44-Trafalgar Rd/Camberwell Rd (Camberwell),145.062518,"1,2",75,c(329509.467489034, 5810567.47008943)
21068,-37.837706,45-Bowen St/Camberwell Rd (Camberwell),145.0642,"1,2",75,c(329660.449597317, 5810427.49883733)
21069,-37.837913,45-Bowen St/Camberwell Rd (Camberwell),145.064195,"1,2",75,c(329660.482299024, 5810404.51992228)
21070,-37.839404,46-Christowel St/Camberwell Rd (Camberwell),145.066076,"1,2",75,c(329829.442171765, 5810242.50849548)
21071,-37.839814,46-Acheron Ave/Camberwell Rd (Camberwell),145.066304,"1,2",75,c(329850.469863071, 5810197.42450696)
21072,-37.840809,47-Maple Cres/Camberwell Rd (Camberwell),145.067642,"1,2",75,c(329970.478335767, 5810089.45750598)
21073,-37.841154,47-Orange Gr/Camberwell Rd (Camberwell),145.067815,"1,2",75,c(329986.508711523, 5810051.48336626)
21074,-37.842122,48-Orrong Cres/Camberwell Rd (Camberwell),145.069119,"1,2",75,c(330103.473506533, 5809946.44894679)
21075,-37.842339,48-Glen Iris Rd/Camberwell Rd (Camberwell),145.069159,"1,2",75,c(330107.487880362, 5809922.44341781)
21076,-37.844142,49-Tyrone St/Camberwell Rd (Camberwell),145.07143,"1,2",75,c(330311.452469737, 5809726.49765247)
21077,-37.844432,49-Wilson Gr/Camberwell Rd (Camberwell),145.071525,"1,2",75,c(330320.480242042, 5809694.49283207)
21078,-37.845914,50-Fordham Gardens/Camberwell Rd (Camberwell),145.073407,"1,2",75,c(330489.487565234, 5809533.45902874)
21079,-37.845911,50-Smith Rd/Camberwell Rd (Camberwell),145.073203,"1,2",75,c(330471.51942045, 5809533.42788867)
21080,-37.847843,51-Toorak Rd/Camberwell Rd (Camberwell),145.075618,"1,2",75,c(330688.463507394, 5809323.42421704)
21081,-37.8482,52-Summerhill Rd/Toorak Rd (Camberwell),145.077075,"1,2",75,c(330817.475078614, 5809286.44817134)
21082,-37.848359,52-Summerhill Rd/Toorak Rd (Camberwell),145.077412,"1,2",75,c(330847.487551013, 5809269.42212604)
21083,-37.848737,53-Highfield Rd/Toorak Rd (Camberwell),145.081812,"1,2",75,c(331235.49867571, 5809235.44198208)
21084,-37.848916,53-Lithgow St/Toorak Rd (Camberwell),145.082296,"1,2",75,c(331278.511334324, 5809216.45355215)
21085,-37.849039,54-Oberwyl Rd/Toorak Rd (Camberwell),145.084304,"1,2",75,c(331455.481145595, 5809206.4295306)
21086,-37.849197,54-Grandview Ave/Toorak Rd (Camberwell),145.084596,"1,2",75,c(331481.5301353, 5809189.42982394)
21087,-37.849321,55-Through Rd/Toorak Rd (Camberwell),145.086718,"1,2",75,c(331668.510918378, 5809179.49683229)
21088,-37.849519,55-Beryl St/Toorak Rd (Camberwell),145.087258,"1,2",75,c(331716.475172746, 5809158.49958652)
21089,-37.849656,56-Barkly St/Toorak Rd (Camberwell),145.089596,"1,2",75,c(331922.521343278, 5809147.51283182)
21090,-37.849853,56-Alfred Rd/Toorak Rd (Camberwell),145.090057,"1,2",75,c(331963.51377024, 5809126.48139843)
21091,-37.849981,57-Fairview Ave/Toorak Rd (Camberwell),145.092361,"1,2",75,c(332166.528869153, 5809116.42566728)
21092,-37.850158,57-Queens Pde/Toorak Rd (Camberwell),145.092731,"1,2",75,c(332199.492896783, 5809097.44701645)
21093,-37.850328,58-Warrigal Rd/Burwood Hwy (Camberwell),145.095466,"1,2",75,c(332440.517476435, 5809083.49534591)
21094,-37.850433,58-Warrigal Rd/Burwood Hwy (Burwood),145.095838,"1,2",75,c(332473.476068373, 5809072.50829638)
21095,-37.8507,59-Somers St/Burwood Hwy (Burwood),145.098979,"1,2",75,c(332750.447935626, 5809048.52058822)
21096,-37.850742,59-Gilmour St/Burwood Hwy (Burwood),145.09874,"1,2",75,c(332729.542174486, 5809043.42902116)
21097,-37.850444,60-Roslyn St/Burwood Hwy (Burwood),145.102089,"1,2",75,c(333023.513698389, 5809082.49161236)
21098,-37.850508,60-Millicent St/Burwood Hwy (Burwood),145.102155,"1,2",75,c(333029.486357111, 5809075.50950274)
21099,-37.849967,61-Presbyterian Ladies College/Burwood Hwy (Burwood),145.105476,"1,2",75,c(333320.473540785, 5809141.47617085)
21100,-37.84998,61-Presbyterian Ladies College/Burwood Hwy (Burwood),145.105715,"1,2",75,c(333341.535346127, 5809140.46493562)
21101,-37.849505,62-Elgar Rd/Burwood Hwy (Burwood),145.108704,"1,2",75,c(333603.438522194, 5809198.49774284)
21102,-37.849591,62-Elgar Rd/Burwood Hwy (Burwood),145.108441,"1,2",75,c(333580.50844841, 5809188.49180752)
21103,-37.849989,63-Deakin University/Burwood Hwy (Burwood),145.115238,"1,2",75,c(334179.438634501, 5809156.42748428)
21104,-37.850081,63-Deakin University/Burwood Hwy (Burwood),145.115407,"1,2",75,c(334194.532446093, 5809146.51159563)
21105,-37.850551,64-Station St/Burwood Hwy (Burwood),145.119395,"1,2",75,c(334546.48511973, 5809101.43773048)
21106,-37.850606,64-Station St/Burwood Hwy (Burwood),145.120587,"1,2",75,c(334651.485087201, 5809097.44810701)
21107,-37.85126,65-Starling St/Burwood Hwy (Burwood),145.125981,"1,2",75,c(335127.533401687, 5809034.416122)
21108,-37.851364,65-Starling St/Burwood Hwy (Burwood),145.126319,"1,2",75,c(335157.507782422, 5809023.47849381)
